#Cell_Idx|Cell_Z|Cell_X|Tier
#C_Idx|C_Z|C_X|Tier
#North America|||
4754|-1650|139|3
4755|6868|-9636|3
4756|-15318|-13011|3
4757|3544|14961|3
4758|5876|26525|3
4759|-2291|-16122|3
4760|26291|-11411|3
4761|15058|-24632|3
4762|-249|14264|3
4763|23516|-26140|3
4764|-25093|22124|3
4765|7179|9074|3
4766|-9490|16459|3
4767|-23463|19175|3
4768|2072|-16784|3
4769|26557|-16059|3
4770|-8390|21741|3
4771|-11020|-1632|3
4772|21862|-3212|3
4773|3375|149|3
4774|-16032|-8286|3
4775|-12348|21472|3
4776|7240|-2459|3
4777|24816|543|3
4778|16507|-15868|3
4779|-23462|-19250|3
4780|-24231|8524|3
4781|14255|-25551|3
4782|18389|11666|3
4783|22473|-6370|3
4784|-17962|-10327|3
4785|6186|-18774|3
4786|-3789|13465|3
4787|12817|9156|3
4788|15037|6730|3
4789|2758|-21078|3
4790|26067|-18527|3
4791|10671|5483|3
4792|-11443|15486|3
4793|3352|-9262|3
4794|22366|-8956|3
4795|2550|11957|3
4796|-16805|913|3
4797|14732|5842|3
4798|16903|2124|3
4799|19513|3603|3
4800|-18917|-216|3
4801|3073|8973|3
4802|-1106|1987|3
4803|-15604|-10012|3
4804|3465|-7130|3
4805|-21153|7600|3
4806|-21837|7044|3
4807|21906|13274|3
4808|-452|-6738|3
4809|-6902|-9528|3
4810|-19252|8264|3
4811|-5904|10217|3
4812|-11521|-12840|3
4813|-10531|12816|3
4814|-26269|10440|3
4815|19930|-9400|3
4816|21702|9127|3
4817|169|7097|3
4818|11617|-2433|3
4819|-15119|8848|3
4820|19626|-11460|3
4821|-24008|-7047|3
4822|-18026|-16922|3
4823|3690|11855|3
4824|-5997|-4863|3
4825|-15966|-2791|3
4826|-19803|9348|3
4827|-17017|25224|3
4828|-4485|-18319|3
4829|-2368|-14815|3
4830|-7859|10421|3
4831|-16061|-24793|3
4832|9467|-18995|3
4833|351|-13126|3
4834|-19085|-12662|3
4835|-22516|6726|3
4836|22539|-2027|3
4837|5019|-25534|3
4838|-3104|2998|3
4839|-16393|26375|3
4840|2784|-17446|3
4841|5906|6517|3
4842|-15718|-17318|3
4843|-5323|8265|3
4844|17483|22424|3
4845|21497|-17022|3
4846|7191|17973|3
4847|19737|-23484|3
4848|4166|4014|3
4849|-15320|-20811|3
4850|-23855|16207|3
4851|10210|20692|3
4852|13834|-3816|3
4853|-2658|-21224|3
4854|23516|-22680|3
4855|-24272|-1088|3
4856|232|-3352|3
4857|-26671|24696|3
4858|9802|-12769|3
4859|-12339|7311|3
4860|-7324|-1154|3
4861|12815|19873|3
4862|5652|25553|3
4863|26894|-15118|3
4864|7468|-13091|3
4865|15245|-18717|3
4866|1332|18675|3
4867|-9895|-12598|3
4868|25027|1415|3
4869|-2325|-4334|3
4870|-7830|14589|3
4871|-1175|-10592|3
4872|-4903|-6613|3
4873|-26528|-11898|3
4874|-6365|14273|3
4875|5182|-18957|3
4876|-19819|-4864|3
4877|4795|1775|3
4878|-26386|164|3
4879|22297|24216|3
4880|21909|-15215|3
4881|9811|-14243|3
4882|14365|-18395|3
4883|-11682|7900|3
4884|6982|10090|3
4885|-17120|25354|3
4886|13498|18596|3
4887|24267|17644|3
4888|7123|4265|3
4889|-17609|-11314|3
4890|-12886|-3615|3
4891|-14681|-14957|3
4892|-588|-26033|3
4893|-3314|12152|3
4894|15305|-5705|3
4895|-14800|8808|3
4896|967|-11456|3
4897|26707|3185|3
4898|15187|2264|3
4899|-8664|6171|3
4900|-13063|-19099|3
4901|12155|-20389|3
4902|1111|-25238|3
4903|21076|-12399|3
4904|1055|-24015|3
4905|-11659|16609|3
4906|-22799|-7477|3
4907|-25269|-25144|3
4908|-26182|-24748|3
4909|15405|20841|3
4910|10890|23957|3
4911|22334|-2483|3
4912|-23664|1304|3
4913|-6473|-16893|3
4914|-14816|20393|3
4915|23837|-11643|3
4916|-7114|-4519|3
4917|-210|6750|3
4918|-21515|-2794|3
4919|-9883|-10888|3
4920|-7923|3054|3
4921|-14873|-26318|3
4922|17282|3151|3
4923|2504|-18816|3
4924|1508|-785|3
4925|10745|9585|3
4926|15454|-6333|3
4927|20334|-8894|3
4928|-21776|17119|3
4929|22378|8|3
4930|8415|-17107|3
4931|-12116|26325|3
4932|-23722|-14881|3
4933|20468|-26802|3
4934|-18300|-24407|3
4935|18416|26641|3
4936|-8668|22342|3
4937|-21914|-20393|3
4938|7600|-3660|3
4939|-15770|-4483|3
4940|12360|-16393|3
4941|16068|19747|3
4942|15809|11523|3
4943|4236|16489|3
4944|-860|-65|3
4945|-1051|13641|3
4946|-1521|-23632|3
4947|-15205|-18190|3
4948|24336|2476|3
4949|24015|17022|3
4950|2368|19414|3
4951|5060|-11957|3
4952|-14164|-14832|3
4953|13548|-23125|3
4954|-21104|-11695|3
4955|9468|-22087|3
4956|-2505|-18034|3
4957|-7635|21205|3
4958|3196|5111|3
4959|-5452|17939|3
4960|25972|-24078|3
4961|7521|12189|3
4962|26417|12040|3
4963|25300|22121|3
4964|-17676|9903|3
4965|-10796|23251|3
4966|23769|-15028|3
4967|-17343|10682|3
4968|10039|-12420|3
4969|22053|-21028|3
4970|-24302|8175|3
4971|16668|-2459|3
4972|13403|-13528|3
4973|12127|1437|3
4974|18520|2035|3
4975|-3819|26062|3
4976|19000|17621|3
4977|17072|-5501|3
4978|4029|13816|3
4979|19473|-25647|3
4980|-9906|7280|3
4981|-14482|-17445|3
4982|26190|19132|3
4983|-2355|16142|3
4984|-26410|-11665|3
4985|-7002|16275|3
4986|24926|-10604|3
4987|-16869|25513|3
4988|-23430|-25051|3
4989|23318|-851|3
4990|3324|-14658|3
4991|20622|-24479|3
4992|17324|11138|3
4993|-15345|-7730|3
4994|-20892|-19958|3
4995|-12587|-24155|3
4996|-22616|24760|3
4997|-23586|20551|3
4998|21081|-23368|3
4999|-2071|-12823|3
5000|20342|-25000|3
5001|17517|22861|3
5002|13820|-22272|3
5003|5278|25868|3
5004|-11810|5923|3
5005|-4138|9080|3
5006|7293|16218|3
5007|-12793|26326|3
5008|-3370|-4470|3
5009|17541|-4376|3
5010|12618|-1612|3
5011|-16481|-3875|3
5012|-25250|-22109|3
5013|-26757|-5603|3
5014|-10534|-2938|3
5015|-17944|1581|3
5016|20229|-21514|3
5017|4976|-191|3
5018|19726|25806|3
5019|18315|-8403|3
5020|13361|-11174|3
5021|-9901|4893|3
5022|-9159|17801|3
5023|-18450|-22639|3
5024|14914|7259|3
5025|-309|12924|3
5026|2744|23102|3
5027|11451|-13564|3
5028|12499|-15129|3
5029|-5618|3359|3
5030|-11992|-4942|3
5031|-12466|13946|3
5032|7835|9220|3
5033|10602|-705|3
5034|-10341|18083|3
5035|-4740|18943|3
5036|10974|-11016|3
5037|-14646|-11578|3
5038|20868|-20493|3
5039|12095|-26896|3
5040|-7016|-15467|3
5041|7550|-834|3
5042|-2706|-18657|3
5043|-17612|8981|3
5044|14854|-12447|3
5045|-20661|-11015|3
5046|-19577|-430|3
5047|10653|23508|3
5048|-21967|-15679|3
5049|11640|-16839|3
5050|23367|17783|3
5051|-9894|11230|3
5052|20716|7102|3
5053|-12985|-1587|3
5054|24813|15171|3
5055|-2138|20180|3
5056|-19179|6335|3
5057|26990|-23315|3
5058|17174|2312|3
5059|-7311|-10459|3
5060|19990|5320|3
5061|-21490|24647|3
5062|-22723|-5286|3
5063|7030|-16489|3
5064|-25580|-374|3
5065|24714|-6464|3
5066|-21393|-7243|3
5067|-20838|7166|3
5068|2841|4892|3
5069|25790|-23774|3
5070|6498|-26041|3
5071|11662|-24561|3
5072|-12884|26031|3
5073|-19433|-11841|3
5074|3673|-8445|3
5075|8769|23426|3
5076|-24952|8084|3
5077|-26969|-25610|3
5078|-8993|-25421|3
5079|13216|7303|3
5080|9261|-25998|3
5081|-5145|-1662|3
5082|4278|2539|3
5083|-8277|6721|3
5084|-23936|-7872|3
5085|-17207|19390|3
5086|-20934|12945|3
5087|21594|-18001|3
5088|-65|-4856|3
5089|-6433|-1397|3
5090|-16715|-4811|3
5091|-3609|13040|3
5092|-11774|-23965|3
5093|17413|3205|3
5094|22239|24464|3
5095|-23380|10016|3
5096|-4953|3516|3
5097|-9800|-1165|3
5098|24161|5453|3
5099|23785|-15812|3
5100|7623|-17053|3
5101|13011|-450|3
5102|-6942|-18892|3
5103|10181|16598|3
5104|-21335|19185|3
5105|23283|-6760|3
5106|-18636|7493|3
5107|-10242|-6863|3
5108|-7263|-6257|3
5109|-785|-4267|3
5110|9896|21603|3
5111|21227|6595|3
5112|-21950|3714|3
5113|562|9631|3
5114|25972|-13821|3
5115|-1658|-9852|3
5116|12227|-3672|3
5117|893|819|3
5118|-8500|-25233|3
5119|17250|8413|3
5120|24097|9619|3
5121|-19723|-1929|3
5122|-24278|17352|3
5123|19581|-12605|3
5124|26113|-18417|3
5125|22371|17348|3
5126|-17458|6537|3
5127|-20265|8173|3
5128|15933|2755|3
5129|-6585|-15035|3
5130|-15593|-13233|3
5131|8578|20453|3
5132|21061|296|3
5133|1314|9564|3
5134|-14276|9517|3
5135|13536|-23186|3
5136|9748|13051|3
5137|-18231|15809|3
5138|-4356|17934|3
5139|-17046|-16583|3
5140|-7153|21624|3
5141|-12048|6422|3
5142|-9666|10370|3
5143|9522|20129|3
5144|-2781|26518|3
5145|-15909|13752|3
5146|-21565|22519|3
5147|-14946|4436|3
5148|-6264|4937|3
5149|-9636|4343|3
5150|11004|-589|3
5151|-5904|-1060|3
5152|26455|-4274|3
5153|-1756|-16993|3
5154|-14171|25395|3
5155|-10148|-17651|3
5156|19650|7828|3
5157|-4484|10669|3
5158|22902|15042|3
5159|4931|16382|3
5160|12159|22495|3
5161|2056|4111|3
5162|-23858|7316|3
5163|-380|-13846|3
5164|21610|-1139|3
5165|18567|-23456|3
5166|-26026|-8733|3
5167|11072|220|3
5168|-21402|3699|3
5169|-4955|-9808|3
5170|13673|6931|3
5171|-5899|-24654|3
5172|11763|1650|3
5173|16688|23716|3
5174|7373|-18236|3
5175|10656|-21472|3
5176|17018|-18113|3
5177|15250|18532|3
5178|-21025|9088|3
5179|-11968|15772|3
5180|-857|-5387|3
5181|-20106|-25172|3
5182|-8542|5713|3
5183|4108|7183|3
5184|-23024|-24924|3
5185|18997|-10828|3
5186|-15514|-13993|3
5187|-11703|-19850|3
5188|5926|8425|3
5189|-369|-26930|3
5190|-13047|18254|3
5191|-20873|-15927|3
5192|6304|-13018|3
5193|16206|-13660|3
5194|5358|10961|3
5195|5757|-20027|3
5196|10150|12067|3
5197|-19498|-16746|3
5198|-4070|-25414|3
5199|-22990|25369|3
5200|24447|-4684|3
5201|813|-17736|3
5202|-19976|6833|3
5203|-13602|22133|3
5204|22046|-13480|3
5205|-22191|-24055|3
5206|14952|10968|3
5207|6904|21815|3
5208|-2024|-26060|3
5209|15199|-3466|3
5210|3852|-20639|3
5211|22619|5361|3
5212|6482|22284|3
5213|-25624|-9554|3
5214|-5619|15296|3
5215|-17756|2066|3
5216|14925|-12160|3
5217|-15528|2982|3
5218|955|-20479|3
5219|8388|6793|3
5220|25117|10294|3
5221|9155|-7571|3
#|||
